Pays,site,local,feu,sexe,age,direct,typet,paspiet,nbpers,legalx,localcl,trarverp,feux,nbv,centre,comm,fpiet,nbvcl,
Canada,Victoria,Trottoir,vert,Femme,1,4,1,1,1,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,4,1,0,2,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Homme,1,4,1,0,2,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,6,1,1,2,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,7,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,5,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,3,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,2,2,0,2,0.00,0.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Homme,1,4,2,0,2,0.00,0.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Homme,2,6,1,1,2,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,3,1,1,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,feux
Canada,Victoria,Trottoir,vert,Homme,1,2,1,1,2,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,2,1,1,1,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Homme,1,8,1,1,2,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,4,2,0,2,0.00,0.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,feux
Canada,Victoria,Trottoir,vert,Femme,1,5,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,feux
Canada,Victoria,Chaussée,vert,Homme,1,7,2,0,2,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,3,1,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,2,6,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,2,2,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,2,8,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,7,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,6,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,8,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,8,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,1,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,8,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,8,2,0,2,1.00,1.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,4,1,0,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,2,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,1,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,7,2,0,2,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,2,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,5,1,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,2,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,4,1,0,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,2,4,0,1,1.00,1.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,2,1,0,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,8,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,2,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,4,2,0,2,1.00,1.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,7,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,7,2,0,1,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,8,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,2,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,5,2,1,1,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,6,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,2,7,1,0,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,2,4,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,2,4,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,3,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,7,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,2,1,0,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,4,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,4,2,0,2,1.00,1.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,7,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,2,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,1,2,0,1,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,7,1,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,4,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,2,6,1,0,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,2,5,2,0,2,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,7,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,6,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,5,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,1,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,1,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,4,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,2,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,7,1,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,8,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,4,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,2,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,4,2,0,2,1.00,1.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,2,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,2,6,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,2,1,1,1,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,2,5,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,7,1,0,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,7,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,4,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,7,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,1,1,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,6,2,0,2,1.00,1.00,1.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,6,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,2,1,0,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,1,1,1,2,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,6,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,2,1,0,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,8,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Femme,1,4,1,1,2,1.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,vert,Homme,1,3,1,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,1,4,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,5,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,1,8,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,2,1,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,2,8,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,2,1,2,0,2,1.00,9.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,1,4,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,8,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,2,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,3,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,1,7,2,0,1,1.00,9.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,1,2,1,0,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,8,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,5,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,1,6,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,4,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,8,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,7,2,0,2,1.00,9.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,1,1,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,1,5,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,1,1,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,1,8,4,1,2,1.00,9.00,1.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,4,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,8,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,5,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,2,6,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,4,1,0,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,6,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,2,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,1,2,1,1,1.00,9.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,2,5,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,2,4,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,2,6,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,7,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,1,6,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,3,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,1,6,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,4,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,3,2,0,2,1.00,9.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,1,3,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,1,2,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,2,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,6,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,6,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,1,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Homme,2,2,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Homme,1,2,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,4,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,clignotant,Femme,1,7,2,0,1,1.00,9.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,clignotant,Femme,1,5,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Trottoir,clignotant,Femme,1,3,1,1,1,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,clignotant,Femme,1,7,1,1,2,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,clignotant,Femme,1,1,2,0,1,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,clignotant,Homme,1,6,1,1,2,1.00,1.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Homme,2,8,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Homme,1,7,2,0,1,1.00,9.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,rouge,Homme,1,4,1,0,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Homme,1,4,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Homme,1,8,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Femme,1,5,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,rouge,Homme,1,1,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,rouge,Femme,1,6,2,0,1,1.00,9.00,1.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Homme,1,6,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Femme,1,2,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Homme,1,7,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,rouge,Homme,1,1,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Trottoir,rouge,Femme,2,5,1,0,1,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,5,1,1,2,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,7,1,1,1,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,6,1,1,1,1.00,1.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,4,4,1,1,1.00,1.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,7,2,0,1,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,2,1,1,1,1.00,1.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,7,1,1,1,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,7,4,1,1,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,Chaussée,rouge,Homme,2,2,1,1,2,1.00,1.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Chaussée,rouge,Homme,1,7,2,0,1,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,rouge,Femme,1,1,2,0,2,1.00,9.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Victoria,NA,rouge,Homme,1,6,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Femme,1,8,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Homme,1,6,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Femme,1,6,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Homme,1,6,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,rouge,Femme,1,8,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,Trottoir,rouge,Femme,1,2,1,1,1,1.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,tout
Canada,Victoria,NA,vert,Homme,1,7,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,tout
Canada,Vanhorne,NA,clignotant,Femme,2,8,2,0,1,1.00,9.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,clignotant,Femme,1,4,4,1,1,1.00,9.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,clignotant,Femme,1,4,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,clignotant,Homme,1,3,1,1,1,1.00,9.00,0.00,1.00,2.00,0.00,1.00,1.00,2.00,tout
Canada,Vanhorne,NA,clignotant,Homme,1,6,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,clignotant,Femme,1,2,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,clignotant,Homme,1,8,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,clignotant,Homme,1,8,1,0,1,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,rouge,Homme,1,3,1,1,2,1.00,9.00,0.00,1.00,2.00,0.00,1.00,1.00,2.00,tout
Canada,Vanhorne,NA,rouge,Femme,2,6,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,rouge,Homme,1,6,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,rouge,Femme,1,2,1,1,2,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,rouge,Homme,1,8,1,1,1,1.00,9.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,Trottoir,rouge,Homme,2,1,1,0,2,1.00,0.00,0.00,1.00,2.00,0.00,1.00,1.00,2.00,tout
Canada,Vanhorne,Chaussée,rouge,Homme,1,4,1,1,1,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,Chaussée,rouge,Homme,1,7,1,0,2,1.00,1.00,0.00,1.00,2.00,0.00,1.00,1.00,2.00,tout
Canada,Vanhorne,NA,vert,Femme,1,4,2,1,2,1.00,9.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,tout
Canada,Vanhorne,NA,vert,Femme,1,3,1,1,2,1.00,9.00,0.00,0.00,2.00,0.00,1.00,1.00,2.00,tout
